id_osm,nom,adresse,ville,code_postal,departement,territoire,latitude,longitude,website,telephone,horaires,instagram,facebook,statut,notes_admin
81144808,Mosquée de Villetaneuse,113 Rue Maurice Grandcoing,Villetaneuse,93430,93,France metropolitaine,"48,9677676","2,3440176",,,,,,a verifier,
81216722,Mosquée Ibnou Sina,1 Rue du Recteur Paul Henry,Rennes,35000,35,France metropolitaine,"48,1240093","-1,6997955",,,,,,a verifier,
81552830,Grande Mosquée de Perpignan,5001F Ancien Chemin de Rivesaltes,Perpignan,66000,66,France metropolitaine,"42,7295369","2,8825518",,,,,,a verifier,
81726431,Mosquée de Loos,51 Rue Wastin,Loos,59120,59,France metropolitaine,"50,6094241","3,0181439",https://mosqueeloos.com/,+33 605 081 898,,,,a verifier,
81744074,Mosquée,32 Rue des Petits Pains,Aix-les-Bains,73100,73,France metropolitaine,"45,7080483","5,9096833",,,,,,a verifier,
81888019,Mosquée,53 Rue du Pont Vautier,Vimoutiers,61120,61,France metropolitaine,"48,9252807","0,20355",,,,,,a verifier,
82051481,Mosquée Al Fath,21 Rue de la Forêt,Évreux,27000,27,France metropolitaine,"49,0120916","1,1607187",,,,,,a verifier,
82067920,Mosquée Assalam,2 Rue de Colmar,Évreux,27000,27,France metropolitaine,"49,0130604","1,1640032",,,,,,a verifier,
82843774,Mosquée Nur Muhammed Camii,36 Bis Avenue Henri Grenat,Lons-le-Saunier,39000,39,France metropolitaine,"46,6742218","5,5719193",,,,,,a verifier,
82845477,Mosquée As-Salaam,6 Rue des Lilas,Lons-le-Saunier,39000,39,France metropolitaine,"46,6738561","5,5643453",,,,,,a verifier,
83264615,Mosquée Errahma,15 Rue Songieu,Villeurbanne,69100,69,France metropolitaine,"45,7688503","4,8751887",http://errahma.fr/,+33 6 73 03 68 24,,,,a verifier,
83470293,Mosquée Arrahma,7 Rue Jean XXIII,Cholet,49300,49,France metropolitaine,"47,0507046","-0,8865354",,,,,,a verifier,
83654384,Mosquée de Plaisir,870 Rue du Valibout,Plaisir,78370,78,France metropolitaine,"48,8229056","1,9566655",http://www.mosqueedeplaisir.fr/,,,,,a verifier,
83751903,ESSOUNNA,4 Chemin de Lopy,Avignon,84000,84,France metropolitaine,"43,9324087","4,8031795",,,,,,a verifier,
83787896,Mosquée En-Nour,Rue Madame De-Sevigné,Avignon,84000,84,France metropolitaine,"43,9294206","4,8276762",,,,,,a verifier,
83862094,Grande Mosquée de Saint-Priest,21 Rue des Lys,Saint-Priest,69800,69,France metropolitaine,"45,6864585","4,9362043",http://www.grande-mosquee-st-priest.org/,+33 9 50318998,,,,a verifier,
84124082,Mosquée,134 Rue de Brément,Noisy-le-Sec,93130,93,France metropolitaine,"48,8879639","2,4612065",,,,,,a verifier,
84188910,Mosquée,58 Chemin de Groslay,Bondy,93140,93,France metropolitaine,"48,90842","2,4727603",,,,,,a verifier,
84264036,Mosquée Essalam,62 Avenue Paul Painlevé,Châtellerault,86100,86,France metropolitaine,"46,8044072","0,5456672",,,,,,a verifier,
84285300,Mosquée,154 Rue Maxime Gorki,Le Blanc-Mesnil,93150,93,France metropolitaine,"48,9450589","2,4525836",,,,,,a verifier,
84291198,Mosquée,90 Avenue Danielle Casanova,Le Blanc-Mesnil,93150,93,France metropolitaine,"48,9222382","2,473457",,,,,,a verifier,
84296446,Mosquée Arrahma,3 Boulevard René Cassin,Nantes,44300,44,France metropolitaine,"47,2637618","-1,5753426",,,,,,a verifier,
84399753,Mosquée,128 Rue de Wazemmes,Lille,59000,59,France metropolitaine,"50,6230521","3,0574736",,,,,,a verifier,
84402253,Mosquée Assounna,8 Rue Jean du Solier,Lille,59000,59,France metropolitaine,"50,6200251","3,0489286",,,,,,a verifier,
84455398,Mosquée de Drancy,60 Rue Saint-Stenay,Drancy,93700,93,France metropolitaine,"48,9199821","2,4253046",,,,,,a verifier,
84838054,Mosquée Al Houda,56 A Rue de Pfastatt,Illzach,68110,68,France metropolitaine,"47,7806207","7,3394328",,,,,,a verifier,
84937317,Mosquée de Lille el Forkane,250 Rue du Faubourg de Roubaix,Lille,59000,59,France metropolitaine,"50,6418945","3,0914501",http://mosquee-alforqan.over-blog.com/,+33 3 20 06 59 01,,,,a verifier,
85013993,Mosquée Er-Rahma,51 Rue Gambetta,Comines,59560,59,France metropolitaine,"50,7620276","3,0087811",,+33320143911,,,,a verifier,
85087432,Association Culturelle Des Travailleurs Turcs,34 Rue Coustou,Lille,59800,59,France metropolitaine,"50,6310502","3,0992223",,,,,,a verifier,
85100568,Mosquée Fraternité,67 bis Rue Malsence,Lille,59800,59,France metropolitaine,"50,631675","3,0931469",https://www.centre-fraternite.fr/,+33 6 51 33 91 85,,,,a verifier,
85361099,Association d'entraide des travailleurs franco-turcs de Rennes,3 Rue des Bintinais,Noyal-Châtillon-sur-Seiche,35230,35,France metropolitaine,"48,0773907","-1,6633729",,,,,,a verifier,
85755733,Mosquée Fathi,119 Rue Joncours,Nantes,44100,44,France metropolitaine,"47,2184547","-1,5916221",,,,,,a verifier,
86078252,Mosquée,37 Rue du Danemark,Miramas,13140,13,France metropolitaine,"43,5950655","4,9966231",,,,,,a verifier,
86097397,Abdallah,21 Rue Pierre Bacqua,La Roche-sur-Yon,85000,85,France metropolitaine,"46,6772381","-1,4377086",,,,,,a verifier,
86363386,Mosquée,1 Bis Allée des Hauts de Chastelvol,Le Puy-en-Velay,43000,43,France metropolitaine,"45,042017","3,9033846",,,,,,a verifier,
86386639,El Asr,5 Rue de Megève,Antony,92160,92,France metropolitaine,"48,7382607","2,2876914",,,,,,a verifier,
86506805,Lieu de culte,10 Allée des Peupliers,Le Chambon-Feugerolles,42500,42,France metropolitaine,"45,3885913","4,3177921",,,,,,a verifier,
88250986,Mosquée Othman,74 Rue de la Maison Blanche,Reims,51100,51,France metropolitaine,"49,236902","4,0268805",,,,,,a verifier,
88743210,Mosquée,25 Rue du Vieux Bourg,Yutz,57970,57,France metropolitaine,"49,3462583","6,1849696",,,,,,a verifier,
88917682,Mosquée,13 Rue Sainte-Barbe,Thionville,57100,57,France metropolitaine,"49,3706201","6,1517389",,,,,,a verifier,
90387543,Ar-Rahma,24 Rue des Petites Vosges,Behren-lès-Forbach,57460,57,France metropolitaine,"49,1739649","6,941164",,,,,,a verifier,
90390239,Mosquée,27 Centre Commercial 4,Behren-lès-Forbach,57460,57,France metropolitaine,"49,1718492","6,9331208",,,,,,a verifier,
90416134,Mosquée Al-Ihsan,8 Boulevard de Friedberg,Villiers-sur-Marne,94350,94,France metropolitaine,"48,8341064","2,5457532",,,,,,a verifier,
90715075,Mosquée El-Mansour,1 Rue Sainte-Thérèse,Reims,51100,51,France metropolitaine,"49,266643","4,0674199",,,,,,a verifier,
91004261,Mosquée Al-Islah,46 Route de Bry,Villiers-sur-Marne,94350,94,France metropolitaine,"48,8311403","2,5359242",,,,,,a verifier,
91170145,Mosquée,18 Rue de la Géne,Châteauneuf-sur-Loire,45110,45,France metropolitaine,"47,870237","2,2285135",,,,,,a verifier,
91453894,Mosquée Essalam,7 Rue du Planet,Annemasse,74100,74,France metropolitaine,"46,1867003","6,235285",http://www.ccm-essalam.org/,+33 4 50 38 48 08,,,,a verifier,
91951454,Mosquée,5 Traverse du Cimetière,Valréas,84600,84,France metropolitaine,"44,3865576","4,9959571",,,,,,a verifier,
92041450,Mosquée de Narbonne,1 Rue du Rieutord,Narbonne,11100,11,France metropolitaine,"43,1862145","2,9754895",,,,,,a verifier,
92108516,Grande Mosquée de Narbonne,17 Avenue de Bordeaux,Narbonne,11100,11,France metropolitaine,"43,1818351","2,9892446",,,,,,a verifier,
92235052,Mosquée,5 Avenue de Levallois-Perret,Crépy-en-Valois,60800,60,France metropolitaine,"49,2293584","2,8839605",,,,,,a verifier,
92294275,Association de la Mosquée et du Centre Islamique de Reims,15 Rue Clovis Chezel,Reims,51100,51,France metropolitaine,"49,2407613","4,0337574",,,,,,a verifier,
92569291,Dar Es-Salam,"390,400 Chemin du Merlançon",Aubagne,13400,13,France metropolitaine,"43,284783","5,57874",,,,,,a verifier,
93757256,Mosquée,114 Route de Calais,Saint-Martin-Boulogne,62280,62,France metropolitaine,"50,739835","1,6262365",,+33321311165,,,,a verifier,
94283195,Mosquée,205 Route de Douarnenez,Quimper,29000,29,France metropolitaine,"47,9996925","-4,1345995",,,,,,a verifier,
94283779,Mosquée Essalaam - Centre culturel,55 Rue Paul Borrossi,Quimper,29000,29,France metropolitaine,"47,9887169","-4,129979",,,,,,a verifier,
94937889,Centre Culturel Islamique de Martinique,50 Domaine de Bellevue,Fort-de-France,97200,972,France metropolitaine,"14,6237814","-61,072299",,,,,,a verifier,
95000955,Mosquée Mevlana,38 Rue du Jamet,Nantes,44100,44,France metropolitaine,"47,2082249","-1,6041968",,,,,,a verifier,
95216015,Mosquée,26 Avenue du Mont Vaudois,Héricourt,70400,70,France metropolitaine,"47,5801875","6,7586085",,,,,,a verifier,
95455290,Mosquée El Hijra,1 Rue Molière,Farébersviller,57450,57,France metropolitaine,"49,1174017","6,867247",,,,,,a verifier,
96243425,Mosquée,71 Avenue François Mitterrand,Saint-Gaudens,31800,31,France metropolitaine,"43,110331","0,7337562",,,,,,a verifier,
96755630,Aicha mosquée,4 Bd Jean Moulin,NANTES,44100,44,France metropolitaine,"47,1992767","-1,6046205",,,,,,a verifier,
98753079,Mosquée Arrahma,6 Route de la Cabane Noire,Istres,13800,13,France metropolitaine,"43,4946362","4,9731952",,,,,,a verifier,
99517433,Mosquée,55 Rue des Romains,Florange,57190,57,France metropolitaine,"49,32876","6,134784",,,,,,a verifier,
99635651,Mosquée,1 Rue du Point du Jour,Givet,8600,8,France metropolitaine,"50,1378945","4,82415",,,,,,a verifier,
100365798,Mosquée de Salon-de-Provence,474 Rue de l'Unesco,Salon-de-Provence,13300,13,France metropolitaine,"43,6514746","5,1046034",,,,,,a verifier,
100713924,Mosquée de Douai,414 Rue d'Albergotti,Douai,59500,59,France metropolitaine,"50,3699472","3,0689995",http://www.mosquee-douai.com/,,,,,a verifier,
100795754,Mosquée d'Épinal,17 Avenue de Saint-Dié,Épinal,88000,88,France metropolitaine,"48,1892618","6,4751958",,,,,,a verifier,
100800135,Mosquée Al Madina Al Mounawara,6 Rue Emile Zola,Épinal,88000,88,France metropolitaine,"48,1825379","6,4643109",,,,,,a verifier,
101045571,Mosquée,6 Place Louise Michel,Vauréal,95490,95,France metropolitaine,"49,0210335","2,031791",,,,,,a verifier,
102193469,Mosquée Bilal,245 Rue Lucien Moreau,Waziers,59119,59,France metropolitaine,"50,3814645","3,1013088",,,,,,a verifier,
102306261,Mosquée,103 Avenue de Verdun,Issy-les-Moulineaux,92130,92,France metropolitaine,"48,8197475","2,257522",https://www.cm-issy.fr/,,,,,a verifier,
102365766,Mosquée,30 Route d'Isdes,Sully-sur-Loire,45600,45,France metropolitaine,"47,7581235","2,367446",,,,,,a verifier,
102367669,Mosquée de Sully,10 Chemin de la Levée,Sully-sur-Loire,45600,45,France metropolitaine,"47,7663975","2,3670935",https://mosqueedesully.fr/,+33 2 18 49 32 45,,,,a verifier,
102448060,Mosquée,95 Rue du Mail,Saint-Ouen-l'Aumône,95310,95,France metropolitaine,"49,0519885","2,1138625",,,,,,a verifier,
102824171,Mosquée Anoussra,11 Rue Robert Legué,Chartres,28000,28,France metropolitaine,"48,440646","1,517936",,,,,,a verifier,
102838990,Mosquée At-Tawba,17 Rue Marceau Martin,Flers-en-Escrebieux,59128,59,France metropolitaine,"50,4000882","3,0876508",,,,,,a verifier,
103142185,Mosquée de Metz CIMG,16 Rampe Belle Croix,Metz,57070,57,France metropolitaine,"49,118384","6,189116",https://www.cimgmetz.org/,,,,,a verifier,
103687826,Mosquée Al Fourqane (Le Discernement),2 Rue Ludwig Van Beethoven,Valence,26000,26,France metropolitaine,"44,9332218","4,9246622",,,,,,a verifier,
103723473,Mosquée de Taverny,273 Rue de Paris,Taverny,95150,95,France metropolitaine,"49,028073","2,2218005",,,,,,a verifier,
104756336,Mosquée St Benoît,9 Bis Rue Louis Brunet,Saint-Benoît,97470,974,France metropolitaine,"-21,0342988","55,7131212",,,,,,a verifier,
104914981,Mosquée Errahma,53-55 Rue du Chemin de Fer,Méricourt,62680,62,France metropolitaine,"50,4161805","2,883943",,,,,,a verifier,
105095349,Mosquée Omar,2 Rue Henri Martin,Liévin,62800,62,France metropolitaine,"50,4214295","2,7668485",http://www.mosqueedelievin.fr/,,,,,a verifier,
105100295,Mosquée,132 Rue Jules Guesde,Liévin,62800,62,France metropolitaine,"50,434803","2,781915",,,,,,a verifier,
105344621,Mosquée En-Nour,4 Rue de Ceton,Roost-Warendin,59286,59,France metropolitaine,"50,405654","3,100105",,,,,,a verifier,
105423701,Mosquée d'Auby,56 Rue Jean-Baptiste Lebas,Auby,59950,59,France metropolitaine,"50,4165325","3,065329",,,,,,a verifier,
105446734,Mosquée Ettouba,26 Rue Murillo,Calais,62100,62,France metropolitaine,"50,9472125","1,885076",http://mosqueeettouba.free.fr/,+33321345115,,,,a verifier,
105449953,Mosquée Badr,286 Avenue Antoine de Saint-Exupéry,Calais,62100,62,France metropolitaine,"50,946412","1,909738",,+33321344453,,,,a verifier,
105524114,Mosquée Al Fath,Rue Victor Hugo,Avion,62210,62,France metropolitaine,"50,4221805","2,838458",,,,,,a verifier,
105541081,Mosquée Badr,6 Rue Paul Éluard,Avion,62210,62,France metropolitaine,"50,3977332","2,8368279",,,,,,a verifier,
105729651,Mosquée Essalam,36 Avenue Victor Hugo,Fontenay-sous-Bois,94120,94,France metropolitaine,"48,8555298","2,4714094",,,,,,a verifier,
106167552,Mosquée Abou Bakr,10 Rue Mansart,Lens,62300,62,France metropolitaine,"50,434227","2,8173665",,+33 3 21 42 32 09,,,,a verifier,
107997690,Centre Culturel et Cultuel Musulman,7 Allée El-Ouafi-Boughera,Boulogne-Billancourt,92100,92,France metropolitaine,"48,829503","2,2375046",https://lolivier.org/,+33 1 49 10 67 96,,,,a verifier,
108055988,Mosquée Essalam,102 Rue de Malfidano,Noyelles-Godault,62950,62,France metropolitaine,"50,4266535","3,007827",http://mosquee.noyelles.gdt.free.fr/,+33321493851,,,,a verifier,
108182762,Mosquée Ennour,231 Rue de la Mitterie,Lille,59160,59,France metropolitaine,"50,647483","3,0024855",,+33 3 20 00 87 83,,,,a verifier,
108640778,Mosquée Abou Bakr,72 Square du 19 Mars 1962,Fresnes-sur-Escaut,59970,59,France metropolitaine,"50,4308965","3,578116",,,,,,a verifier,
108767992,Mosquée Al Imane,59 Rue de Marquillies,Lille,59100,59,France metropolitaine,"50,6134467","3,0613216",http://www.mosqueelille.fr/,+33 3 20 53 02 65,,,,a verifier,
109487450,Mosquée Masny,Avenue du 8 Mai 1945,Masny,59176,59,France metropolitaine,"50,337936","3,1886915",http://mosquee-masny.com/,,,,,a verifier,
109515445,Mosquée Al Amine,58 Avenue Boileau,Champigny-sur-Marne,94500,94,France metropolitaine,"48,80801","2,5482995",,,,,,a verifier,
109797280,Mosquée,403 Rue Denis Papin,Belley,1300,1,France metropolitaine,"45,747628","5,708953",,,,,,a verifier,
110340141,Mosquée de la Paix,7 Rue des Bauches,Achères,78260,78,France metropolitaine,"48,9656941","2,0571748",https://mosquee-acheres.fr/,,,,,a verifier,
110600531,Association Cultuelle Marocaine de Chambéry,583 Avenue des Landiers,Chambéry,73000,73,France metropolitaine,"45,5884735","5,905321",,,,,,a verifier,
110724606,Mosquée El-Ansar,77 Rue des Résistants,Armentières,59280,59,France metropolitaine,"50,6910777","2,87192",,+33320355526,,,,a verifier,
111035797,Mosquée des Coudreaux,101 Chemin de la Guette,Chelles,77500,77,France metropolitaine,"48,8986515","2,601854",,,,,,a verifier,
111654481,Mosquée AN NOUR,4 Rue du Docteur Calmette,Châlons-en-Champagne,51000,51,France metropolitaine,"48,9498792","4,3435337",,,,,,a verifier,
111655882,CIMG Chambéry,6 Avenue du Mont-Saint-Michel,Barberaz,73000,73,France metropolitaine,"45,5657095","5,9509955",,,,,,a verifier,
111825622,Mosquée de Poitiers,53 Rue de la Vincenderie,Poitiers,86000,86,France metropolitaine,"46,5948361","0,3405934",,,,,,a verifier,
112067805,Centre Musulman de Meaux,30 Boulevard du Chevalier Bayard,Meaux,77100,77,France metropolitaine,"48,9546895","2,912167",,,,,,a verifier,
112111619,Mosquée,61 Rue Sadi Carnot,Cherbourg-en-Cotentin,50130,50,France metropolitaine,"49,6308495","-1,638893",,,,,,a verifier,
112248923,Mosquée,14 Rue Elsa Triolet,Savigny-le-Temple,77176,77,France metropolitaine,"48,604041","2,5759535",,,,,,a verifier,
112292975,Association Culturelle Musulmane Ozoirienne,10 Avenue Berthelot,Ozoir-la-Ferrière,77330,77,France metropolitaine,"48,771219","2,6813115",,,,,,a verifier,
112363995,Mosquée El Nour,36 Rue Lavoisier,Melun,77000,77,France metropolitaine,"48,550812","2,6705735",,,,,,a verifier,
113076222,Mosquée al Salam,482 Avenue du Colonel Fabien,Dammarie-les-Lys,77190,77,France metropolitaine,"48,5243805","2,6459965",,,,,,a verifier,
113197025,Mosquée de Champs-sur-Marne,16 Rue Albert Schweitzer,Champs-sur-Marne,77420,77,France metropolitaine,"48,8517425","2,57804",,,,,,a verifier,
114027801,Mosquée Arrahma,26 Rue du Maréchal Juin,Vesoul,70000,70,France metropolitaine,"47,635267","6,1580105",http://mosqueearrahmavesoul.fr/,+33 3 84 76 71 77,,,,a verifier,
116638942,Mosquée Bendida,4 Chemin de la Rize,Vaulx-en-Velin,69120,69,France metropolitaine,"45,771157","4,9085107",,,,,,a verifier,
116967341,mosquée d'Évry,20 Rue Georges Brassens,Évry-Courcouronnes,91080,91,France metropolitaine,"48,626002","2,42178",https://mosquee-evry.fr/,+33 1 60 77 14 19,,,,a verifier,
117098190,Mosquée As Salam,4 Rue Wilson,Sainte-Marie-aux-Mines,68160,68,France metropolitaine,"48,251339","7,1908005",,,,,,a verifier,
117247907,Mosquée de Décines Charpieu,9 Avenue Jean Jaurès,Décines-Charpieu,69150,69,France metropolitaine,"45,7713881","4,976282",,,,,,a verifier,
118734726,Mosquée Bilal,48 Avenue de l'Europe,Blois,41000,41,France metropolitaine,"47,5890351","1,3038465",,,,,,a verifier,
118748019,Mosquée Sunna de Blois,10 Rue de la Mare,Blois,41000,41,France metropolitaine,"47,5925215","1,322455",,+33 2 54 43 77 14,,,,a verifier,
118845748,Mosquée Nour,141 Rue Raspail,Saint-Pol-sur-Mer,59430,59,France metropolitaine,"51,0332145","2,347316",http://islamdunkerquois.org/,,,,,a verifier,
119070461,Mosquée,87 N1C,Saint-Louis,97450,974,France metropolitaine,"-21,2854646","55,4069487",,,,,,a verifier,
119103835,Mosquée Eyüp Sultan,27 Rue des Frères Amadéo,Vénissieux,69200,69,France metropolitaine,"45,7119555","4,8902124",,,,,,a verifier,
119197682,Mosquée Attaqwa de Saint-Chamond,12 Rue de Saint-Étienne,Saint-Chamond,42400,42,France metropolitaine,"45,4720865","4,5053085",,,,,,a verifier,
119199158,Mosquée de la communauté islamique Millî Görüş,6 Grande Rue,Saint-Chamond,42400,42,France metropolitaine,"45,4792571","4,5213036",,,,,,a verifier,
119233553,Mosquée turque,437 Rue de Caen,Ifs,14123,14,France metropolitaine,"49,1565285","-0,3459055",,,,,,a verifier,
120002966,Mosquée,16 Route de l'Isle d'Abeau,Bourgoin-Jallieu,38300,38,France metropolitaine,"45,60193","5,2672725",,,,,,a verifier,
120366057,Mosquée Essalam,59 Rue du Brouage,Chauny,2300,2,France metropolitaine,"49,6142225","3,2086355",,,,,,a verifier,
120891409,Mosquée,28 Avenue du 15eme Corps d'Armée,Draguignan,83300,83,France metropolitaine,"43,529829","6,4701505",,,,,,a verifier,
121570366,Mosquée,1-3 Rue Alexandra David Néel,Chalon-sur-Saône,71100,71,France metropolitaine,"46,8093847","4,8422918",,,,,,a verifier,
121591778,Mosquée El-Fath,3 Place Sainte-Marie,Chalon-sur-Saône,71100,71,France metropolitaine,"46,782127","4,8607665",,,,,,a verifier,
121737991,Mosquée de la Fraternité,3 Boulevard de l'Europe,Quetigny,21800,21,France metropolitaine,"47,31486","5,0937425",,+33 3 80 48 29 56,,,,a verifier,
122324515,Mosquée Omar Ibn al Khattab,13 Place Germain Claverie,Tarbes,65000,65,France metropolitaine,"43,2288275","0,0877451",,,,,,a verifier,
122539581,Mosquée,8 Rue de Bel air,Redon,35600,35,France metropolitaine,"47,6533595","-2,0918165",,,,,,a verifier,
123352943,Mosquée de Rillieux-la-Pape,Montée Castellane,Rillieux-la-Pape,69140,69,France metropolitaine,"45,8128292","4,8980352",,,,,,a verifier,
124614978,Mosquée de Roanne,36 Rue Pierre Dépierre,Roanne,42300,42,France metropolitaine,"46,0315222","4,0756097",,,,,,a verifier,
124625733,Mosquée de Rodez,93 Avenue de Bamberg,Rodez,12000,12,France metropolitaine,"44,359554","2,5911131",http://www.mosquee-rodez.com/accueil.html,+33565870689,,,,a verifier,
124662517,Mosquée,4 Rue du Clos Gauthier,Orléans,45000,45,France metropolitaine,"47,908684","1,9294583",,,,,,a verifier,
124667060,Mosquée,Rue du Petit Pont,Orléans,45000,45,France metropolitaine,"47,9126775","1,9252975",,,,,,a verifier,
124876246,Mosquée Omar,51 Rue Philippe Goy,Bron,69500,69,France metropolitaine,"45,72817","4,914689",,,,,,a verifier,
125558093,Salle Mossa,12 Rue des Comtesses de Flandre,Seclin,59113,59,France metropolitaine,"50,5484995","3,024918",https://sites.google.com/site/accsmossa/,,,,,a verifier,
125688678,Mosquée El Houda,21 Rue des Fossés de Trion,Lyon,69005,69,France metropolitaine,"45,756251","4,8121995",,,,,,a verifier,
126313974,Mosquée,3 Chemin des Valmeux,Vernon,27200,27,France metropolitaine,"49,080689","1,4849515",,,,,,a verifier,
126974479,Mosquée Abou Bakr Sidiq,85 Boulevard du Doyenné,Angers,49100,49,France metropolitaine,"47,4889068","-0,539087",,,,,,a verifier,
127508371,Mosquée du Pont des Chèvres,12 Boulevard Édouard Herriot,Bourg-en-Bresse,1000,1,France metropolitaine,"46,211746","5,2195015",,,,,,a verifier,
127516481,Mosquée,148 Avenue Amédée Mercier,Bourg-en-Bresse,1000,1,France metropolitaine,"46,1976326","5,2608808",,,,,,a verifier,
128900874,Association islamique de Charvieu-Chavagneux,49 Avenue du Collège,Charvieu-Chavagneux,38230,38,France metropolitaine,"45,743919","5,1609765",,+33 4 78 32 01 85,,,,a verifier,
130237040,Mosquée Assalam,2 Rue Marcel Bugain,Saint-Quentin,2100,2,France metropolitaine,"49,851191","3,269107",http://www.mosqueesaintquentin.fr,+33323670969,,,,a verifier,
130766602,Mosquée,72 Rue Hubert Delisle,Le Tampon,97430,974,France metropolitaine,"-21,2838944","55,5217993",,,,,,a verifier,
131293940,Mosquée des Ulis,1 Rue des Landes,Les Ulis,91940,91,France metropolitaine,"48,6795357","2,1636754",,,,,,a verifier,
131376697,Mosquée Ennour,40 Rue Jean Pierre Timbaud,Sartrouville,78500,78,France metropolitaine,"48,9499097","2,1966524",https://www.acmsartrouville.fr/,+33 1 61 30 88 05,,,,a verifier,
131719365,Mosquée,110 Rue d'Epinay,Montmagny,95360,95,France metropolitaine,"48,966386","2,3376922",,,,,,a verifier,
132349253,Mosquée turque de Mâcon,366 Rue Olivier de Serres,Mâcon,71000,71,France metropolitaine,"46,292989","4,8134708",,,,,,a verifier,
132363555,Mosquée,7 Rue de Bourdieu,Lure,70200,70,France metropolitaine,"47,6860752","6,4835611",,,,,,a verifier,
132492474,Mosquée,23 Rue Gambetta,Les Mureaux,78130,78,France metropolitaine,"48,9912456","1,9145163",,,,,,a verifier,
132795524,Association Franco-Turc d'Evreux,79 Impasse de Cocherel,Fauville,27930,27,France metropolitaine,"49,0166991","1,1885433",,+33 2 32 33 90 89,,,,a verifier,
132862333,Association des Musulmans de la Porte de Normandie,48 Rue des Coutumes,Freneuse,78840,78,France metropolitaine,"49,0407644","1,5958693",,+33 6 31 46 90 22,,,,a verifier,
133274173,Mosquée El Fath,28 Rue des Casernes,Béziers,34500,34,France metropolitaine,"43,338136","3,213001",,,,,,a verifier,
133455732,Mosquée Errahma,9004F Rue Dimitri Amilakvari,Béziers,34500,34,France metropolitaine,"43,341884","3,256144",,,,,,a verifier,
133514583,Mosquée Annour,101 Rue Raymond Poincaré,Yerres,91330,91,France metropolitaine,"48,7176165","2,500291",,,,,,a verifier,
134953045,Mosquée du Preux,3 Impasse Marie Noël,Saint-Herblain,44800,44,France metropolitaine,"47,219883","-1,620475",,,,,,a verifier,
135608457,Mosquée,44 bis Avenue Jacques Duclos,Sainte-Geneviève-des-Bois,91700,91,France metropolitaine,"48,6343473","2,3455821",,,,,,a verifier,
135810797,Mosquée de la Nuit du Destin,741 Boulevard Pierre Mendès France,Sète,34200,34,France metropolitaine,"43,4108995","3,6634435",,,,,,a verifier,
135881720,Mosquee Hamza,6 Rue du Port de l'Écu,Vienne,38200,38,France metropolitaine,"45,5287575","4,874323",,,,,,a verifier,
136659728,Mosquée,1 Rue Jean Baptiste Lebas,Béthune,62400,62,France metropolitaine,"50,519583","2,6389792",,,,,,a verifier,
136798597,La Mosquée Bleue,466 Rue Charles Sève,Villefranche-sur-Saône,69400,69,France metropolitaine,"45,9765905","4,74719",,,,,,a verifier,
136804850,At-Taqwa,435 Rue Gabriel Voisin,Villefranche-sur-Saône,69400,69,France metropolitaine,"45,9807595","4,742669",,,,,,a verifier,
136805553,Mosquée El-Houda,269 Rue de la Quarantaine,Villefranche-sur-Saône,69400,69,France metropolitaine,"45,9895176","4,7250364",,,,,,a verifier,
136810922,Mosquée,1 Rue Abraham Duquesne,Aulnay-sous-Bois,93600,93,France metropolitaine,"48,954367","2,5020025",,,,,,a verifier,
138084953,Mosquée Turque de Compiègne,28 QUATER Rue d'Amiens,Compiègne,60200,60,France metropolitaine,"49,4230185","2,8221616",,,,,,a verifier,
139584458,Mosquée Rahma,Rue Broussais,Vitry-sur-Seine,94400,94,France metropolitaine,"48,784339","2,4044645",http://mosqueerahma94.com/,,,,,a verifier,
139981256,Mosquée Badr,33 Rue Winston Churchill,Amiens,80080,80,France metropolitaine,"49,909348","2,304858",,,,,,a verifier,
139983519,Mosquée El Feth,375 Boulevard de Beauvillé,Amiens,80000,80,France metropolitaine,"49,905691","2,3169086",,,,,,a verifier,
140011141,Mosquée du 19,19 Avenue de l'Europe,Amiens,80080,80,France metropolitaine,"49,9108965","2,3022695",,,,,,a verifier,
140025337,Mosquée Al Mohssinine,12 Allée de l'Île de France,Amiens,80000,80,France metropolitaine,"49,913554","2,24484",,,,,,a verifier,
140245957,Mosquée Annour,2 Boulevard du Port,Amiens,80000,80,France metropolitaine,"49,8972345","2,2899715",,,,,,a verifier,
140911983,Mosquée,30 Avenue de la Résistance - D40,Tremblay-en-France,93290,93,France metropolitaine,"48,9516617","2,5644982",,,,,,a verifier,
141258576,Mosquée Errahma,15 Bis,Fouquières-lès-Lens,62740,62,France metropolitaine,"50,4276345","2,90923",,+33321763447,,,,a verifier,
141666476,Mosquée de Jarny,42bis Avenue Jean Jaurès,Jarny,54800,54,France metropolitaine,"49,165874","5,869078",,,,,,a verifier,
142132467,Mosquée Kuba,18 Chemin de l'Aimant,Villefontaine,38090,38,France metropolitaine,"45,619801","5,157044",,,,,,a verifier,
142353526,Mosquée,16 A Rue du Général Lambert,Saint-Joseph,97480,974,France metropolitaine,"-21,3777949","55,6193309",,,,,,a verifier,
142823061,Mosquée,192 Avenue du 8 Mai 1945,Pithiviers,45300,45,France metropolitaine,"48,1794115","2,252734",,,,,,a verifier,
143316431,Mosquée d'Orly,9 Avenue Marcel Cachin,Orly,94310,94,France metropolitaine,"48,750974","2,41322",,,,,,a verifier,
